index,nswprice,nswdemand,vicprice,vicdemand,transfer,target
25052,0.041582,0.501339,0.003467,0.422915,0.414912,0
25053,0.117749,0.603987,0.003467,0.422915,0.414912,1
25054,0.072475,0.551026,0.003467,0.422915,0.414912,1
25055,0.029362,0.537489,0.002005,0.50233,0.31886,0
25056,0.045965,0.187593,0.003467,0.422915,0.414912,0
25057,0.040711,0.493306,0.003467,0.422915,0.414912,0
25058,0.0919,0.490479,0.006226,0.523045,0.396053,1
25059,0.089798,0.438411,0.003467,0.422915,0.414912,1
25060,0.07959,0.70366,0.005187,0.691093,0.584649,1
25061,0.074547,0.515918,0.003467,0.422915,0.414912,1
25062,0.041732,0.410295,0.003467,0.422915,0.414912,0
25063,0.02693,0.246206,0.001764,0.317193,0.605263,0
25064,0.030593,0.405534,0.001982,0.437079,0.75,0
25065,0.060856,0.53734,0.003467,0.422915,0.414912,1
25066,0.054131,0.239512,0.003467,0.422915,0.414912,0
25067,0.045244,0.617971,0.003467,0.422915,0.414912,0
25068,0.119731,0.650997,0.003467,0.422915,0.414912,1
25069,0.040861,0.136418,0.003467,0.422915,0.414912,0
25070,0.06611,0.199197,0.003467,0.422915,0.414912,0
25071,0.031614,0.371467,0.002181,0.258933,0.382895,0
25072,0.067641,0.114103,0.003467,0.422915,0.414912,0
25073,0.037498,0.49152,0.002588,0.33247,0.283333,1
25074,0.033596,0.708718,0.002225,0.665976,0.503947,0
25075,0.049418,0.188783,0.003195,0.329622,0.701754,0
25076,0.033385,0.256769,0.002219,0.359399,0.479386,0
25077,0.047226,0.470842,0.003101,0.47566,0.605702,0
25078,0.030083,0.33368,0.002063,0.167789,0.496491,0
25079,0.027471,0.492264,0.001957,0.549715,0.243421,0
25080,0.048367,0.520976,0.003251,0.549974,0.419298,1
25081,0.064489,0.598483,0.002167,0.500777,0.602632,1
25082,0.03975,0.511157,0.002757,0.51217,0.253947,0
25083,0.029422,0.580184,0.001938,0.523045,0.574561,0
25084,0.085625,0.499851,0.004258,0.399793,0.863596,1
25085,0.018014,0.098036,0.000821,0.161056,0.863596,0
25086,0.028942,0.111276,0.001865,0.171673,0.766228,0
25087,0.045244,0.665873,0.003467,0.422915,0.414912,0
25088,0.029062,0.22047,0.000868,0.282755,0.67807,0
25089,0.028011,0.380095,0.001683,0.197566,0.939912,0
25090,0.060586,0.54701,0.003467,0.422915,0.414912,1
25091,0.055062,0.49643,0.003467,0.422915,0.414912,0
25092,0.087396,0.536447,0.005879,0.406266,0.591228,1
25093,0.068092,0.378161,0.003467,0.422915,0.414912,1
25094,0.033596,0.178072,0.002196,0.254531,0.651754,0
25095,0.024919,0.227016,0.001622,0.165458,0.880702,0
25096,0.058394,0.331895,0.003467,0.422915,0.414912,0
25097,0.029062,0.362095,0.001978,0.367944,0.461404,0
25098,0.033505,0.29634,0.002256,0.322372,0.789035,0
25099,0.090879,0.385302,0.003467,0.422915,0.414912,1
25100,0.113636,0.682535,0.007588,0.504661,0.535088,1
25101,0.027741,0.619756,0.001753,0.548938,0.815351,0
25102,0.044134,0.423535,0.003467,0.422915,0.414912,0
25103,0.030954,0.366855,0.001919,0.420508,0.636404,0
25104,0.029903,0.458048,0.002007,0.508027,0.360088,1
25105,0.041642,0.758554,0.003467,0.422915,0.414912,0
25106,0.050588,0.530051,0.003336,0.385034,0.613158,1
25107,0.054161,0.459387,0.003639,0.468928,0.456579,0
25108,0.064399,0.588664,0.004337,0.576385,0.409211,1
25109,0.080611,0.324606,0.003467,0.422915,0.414912,1
25110,0.051219,0.473817,0.003519,0.402641,0.230263,0
25111,0.045214,0.240405,0.003467,0.422915,0.414912,0
25112,0.035007,0.495388,0.002329,0.353185,0.557456,1
25113,0.043833,0.511009,0.003467,0.422915,0.414912,0
25114,0.033025,0.278191,0.001764,0.289228,0.850439,0
25115,0.047346,0.301547,0.003029,0.422061,0.716228,0
25116,0.030233,0.431866,0.001591,0.341274,0.868421,1
25117,0.059926,0.279084,0.003467,0.422915,0.414912,0
25118,0.03897,0.590152,0.002773,0.641378,0.16886,1
25119,0.035877,0.48438,0.00231,0.263335,0.911404,0
25120,0.137294,0.550878,0.003467,0.422915,0.414912,1
25121,0.041732,0.603541,0.003467,0.422915,0.414912,0
25122,0.021466,0.192205,0.000841,0.271621,0.886404,0
25123,0.032605,0.5,0.002225,0.612377,0.396053,0
25124,0.040891,0.512943,0.002518,0.287416,0.915789,1
25125,0.014891,0.32044,0.000947,0.331434,0.699561,0
25126,0.043533,0.775216,0.002879,0.645262,0.482456,1
25127,0.028582,0.435138,0.00085,0.35681,0.708772,1
25128,0.030293,0.384112,0.001219,0.402382,0.808772,0
25129,0.094572,0.366409,0.003467,0.422915,0.414912,1
25130,0.087216,0.493454,0.005766,0.593993,0.294737,1
25131,0.063558,0.186552,0.003467,0.422915,0.414912,0
25132,0.041882,0.610681,0.003467,0.422915,0.414912,0
25133,0.062417,0.052812,0.003467,0.422915,0.414912,1
25134,0.055392,0.602053,0.003762,0.510875,0.548684,0
25135,0.045124,0.244868,0.002979,0.282755,0.687719,0
25136,0.089708,0.356888,0.003467,0.422915,0.414912,1
25137,0.033535,0.361797,0.001971,0.325738,0.700877,1
25138,0.099045,0.475156,0.006369,0.426463,0.44386,1
25139,0.057073,0.522166,0.003903,0.591921,0.417105,0
25140,0.083944,0.389467,0.003467,0.422915,0.414912,1
25141,0.032365,0.421601,0.002158,0.332729,0.553509,1
25142,0.034346,0.181047,0.002324,0.270585,0.464912,0
25143,0.043143,0.188188,0.002867,0.340756,0.531579,1
25144,0.031974,0.228503,0.003467,0.422915,0.414912,0
25145,0.021496,0.143707,0.001448,0.242879,0.597807,0
25146,0.030833,0.356293,0.001757,0.245987,0.866228,1
25147,0.061967,0.320887,0.003467,0.422915,0.414912,0
25148,0.033866,0.576465,0.002302,0.596323,0.436404,1
25149,0.098745,0.535704,0.006545,0.428017,0.619737,1
25150,0.049838,0.278191,0.003467,0.422915,0.414912,0
25151,0.032214,0.471288,0.002177,0.375194,0.459211,0
25152,0.03966,0.23252,0.002565,0.285085,0.610088,0
25153,0.024919,0.235942,0.000829,0.310979,0.75614,0
25154,0.045965,0.406278,0.003467,0.422915,0.414912,0
25155,0.030623,0.484528,0.002071,0.492232,0.490789,1
25156,0.041131,0.194139,0.003467,0.422915,0.414912,0
25157,0.035577,0.250521,0.002322,0.301657,0.717544,0
25158,0.075718,0.590449,0.003467,0.422915,0.414912,1
25159,0.034856,0.639244,0.002256,0.64811,0.426754,0
25160,0.108442,0.666022,0.007021,0.502848,0.586404,1
25161,0.035817,0.333085,0.002354,0.440445,0.557018,0
25162,0.029422,0.378905,0.001903,0.250129,0.612281,0
25163,0.084634,0.40122,0.003467,0.422915,0.414912,1
25164,0.033295,0.326986,0.002113,0.396168,0.689474,0
25165,0.055242,0.102946,0.003467,0.422915,0.414912,0
25166,0.130059,0.592383,0.008897,0.5145,0.366667,0
25167,0.088327,0.555192,0.003467,0.422915,0.414912,1
25168,0.058394,0.33859,0.003467,0.422915,0.414912,0
25169,0.030323,0.473371,0.002098,0.38581,0.396053,0
25170,0.048157,0.155906,0.003139,0.22087,0.500526,0
25171,0.024138,0.080333,0.000837,0.128431,0.902193,0
25172,0.10547,0.732074,0.006986,0.717504,0.321053,1
25173,0.095322,0.488991,0.003467,0.422915,0.414912,1
25174,0.042933,0.636864,0.002887,0.551787,0.518421,1
25175,0.077999,0.186998,0.003467,0.422915,0.414912,0
25176,0.045755,0.247099,0.003467,0.422915,0.414912,0
25177,0.058394,0.286819,0.003467,0.422915,0.414912,1
25178,0.022607,0.156501,0.001523,0.278094,0.660526,0
25179,0.028281,0.377566,0.00182,0.450803,0.765789,0
25180,0.028221,0.272835,0.001909,0.171414,0.546053,0
25181,0.027141,0.333383,0.00182,0.31305,0.648684,0
25182,0.024919,0.192205,0.00166,0.095546,0.791667,0
25183,0.061967,0.716751,0.00435,0.694718,0.279386,1
25184,0.054732,0.330705,0.003515,0.308389,0.782895,0
25185,0.075057,0.508033,0.003467,0.422915,0.414912,1
25186,0.033265,0.376227,0.002322,0.36639,0.338596,0
25187,0.040321,0.703065,0.002676,0.566546,0.628509,1
25188,0.025009,0.090152,0.000837,0.161056,0.814474,0
25189,0.027981,0.491967,0.001874,0.496116,0.603947,1
25190,0.063648,0.147278,0.003467,0.422915,0.414912,0
25191,0.077369,0.423237,0.003467,0.422915,0.414912,0
25192,0.067581,0.334424,0.003467,0.422915,0.414912,1
25193,0.024469,0.126302,0.001597,0.177628,0.824123,0
25194,0.030323,0.595359,0.002636,0.454169,0.333333,0
25195,0.074727,0.296935,0.003467,0.422915,0.414912,1
25196,0.037649,0.291134,0.002306,0.173226,0.90307,0
25197,0.027201,0.184023,0.000908,0.223459,0.838158,0
25198,0.061367,0.48795,0.003997,0.35914,0.650877,1
25199,0.10523,0.541506,0.003467,0.422915,0.414912,0
25200,0.073106,0.464743,0.0049,0.570171,0.47807,1
25201,0.042392,0.554448,0.002881,0.599689,0.37807,0
25202,0.059625,0.15784,0.003467,0.422915,0.414912,0
25203,0.033025,0.379203,0.002264,0.31564,0.258772,1
25204,0.046746,0.150848,0.003467,0.422915,0.414912,0
25205,0.108863,0.496876,0.003467,0.422915,0.414912,1
25206,0.082353,0.322523,0.003467,0.422915,0.414912,1
25207,0.075718,0.323564,0.003467,0.422915,0.414912,0
25208,0.084154,0.541357,0.005588,0.641636,0.440351,1
25209,0.051819,0.461172,0.003467,0.422915,0.414912,0
25210,0.072715,0.13612,0.003467,0.422915,0.414912,0
25211,0.077939,0.45909,0.003467,0.422915,0.414912,1
25212,0.032094,0.765695,0.002005,0.554894,0.773684,1
25213,0.065059,0.686105,0.00447,0.567582,0.502193,1
25214,0.02612,0.470544,0.001699,0.535992,0.665789,0
25215,0.090609,0.348855,0.003467,0.422915,0.414912,1
25216,0.048337,0.319994,0.003467,0.422915,0.414912,0
25217,0.028522,0.419518,0.001886,0.396945,0.638596,0
25218,0.028672,0.467123,0.00193,0.443553,0.567105,1
25219,0.042903,0.076317,0.003467,0.422915,0.414912,0
25220,0.045334,0.351235,0.003467,0.422915,0.414912,0
25221,0.044134,0.175543,0.003467,0.422915,0.414912,0
25222,0.046415,0.404493,0.003066,0.323149,0.600877,1
25223,0.067942,0.437519,0.003467,0.422915,0.414912,1
25224,0.057884,0.450015,0.003467,0.422915,0.414912,1
25225,0.081062,0.324159,0.003467,0.422915,0.414912,0
25226,0.086556,0.494644,0.005891,0.558001,0.361842,1
25227,0.034887,0.339482,0.002075,0.229415,0.865789,1
25228,0.080972,0.312853,0.005361,0.366908,0.582018,1
25229,0.075447,0.477685,0.004828,0.435526,0.678509,1
25230,0.087066,0.719429,0.005958,0.741067,0.392105,1
25231,0.029723,0.349598,0.001572,0.2768,0.835088,0
25232,0.042963,0.215561,0.002873,0.314086,0.494737,0
25233,0.036958,0.570068,0.002489,0.593734,0.510526,0
25234,0.028011,0.259744,0.001899,0.241844,0.525439,0
25235,0.041672,0.424576,0.001618,0.183325,0.765789,1
25236,0.054551,0.415501,0.003467,0.422915,0.414912,0
25237,0.041732,0.532282,0.003467,0.422915,0.414912,0
25238,0.093431,0.523356,0.003467,0.422915,0.414912,1
25239,0.096133,0.480958,0.003467,0.422915,0.414912,1
25240,0.036057,0.598036,0.002522,0.65536,0.248684,1
25241,0.03996,0.615591,0.002632,0.600466,0.613158,0
25242,0.077369,0.271199,0.005077,0.40057,0.569737,1
25243,0.070043,0.434543,0.003467,0.422915,0.414912,0
25244,0.080131,0.532282,0.003467,0.422915,0.414912,1
25245,0.028942,0.487355,0.002042,0.613931,0.325,0
25246,0.041762,0.571854,0.00279,0.438892,0.673684,0
25247,0.027381,0.161113,0.000837,0.217504,0.792544,0
25248,0.058995,0.535555,0.003868,0.527965,0.491228,1
25249,0.029212,0.377417,0.001992,0.282237,0.571491,0
25250,0.03927,0.412972,0.000976,0.219834,0.923684,1
25251,0.101567,0.428741,0.003467,0.422915,0.414912,1
25252,0.029572,0.453883,0.001973,0.483946,0.357456,0
25253,0.056293,0.343499,0.003725,0.33506,0.502193,1
25254,0.10475,0.648616,0.003467,0.422915,0.414912,1
25255,0.036027,0.576614,0.002455,0.463231,0.566228,0
25256,0.043593,0.156055,0.002856,0.177628,0.744737,0
25257,0.070734,0.627938,0.004879,0.476178,0.437719,1
25258,0.032455,0.277596,0.00119,0.322631,0.900877,0
25259,0.074517,0.440196,0.003467,0.422915,0.414912,0
25260,0.067581,0.424725,0.003467,0.422915,0.414912,0
25261,0.044013,0.157542,0.002923,0.313568,0.561404,0
25262,0.007686,0.192949,0.000505,0.189021,0.560526,0
25263,0.029422,0.441982,0.001938,0.460901,0.64386,1
25264,0.028522,0.302142,0.001016,0.291818,0.770614,0
25265,0.031464,0.486611,0.002104,0.444329,0.364035,0
25266,0.087426,0.497173,0.005833,0.558778,0.482895,1
25267,0.069653,0.474412,0.004632,0.544278,0.498246,0
25268,0.095743,0.62169,0.003467,0.422915,0.414912,1
25269,0.045244,0.337102,0.003467,0.422915,0.414912,0
25270,0.053291,0.427403,0.003542,0.387882,0.61886,0
25271,0.040891,0.389021,0.001959,0.429052,0.59693,1
25272,0.035757,0.564713,0.002457,0.573796,0.416228,1
25273,0.055242,0.627343,0.003899,0.727861,0.280263,0
25274,0.027651,0.365367,0.001849,0.211548,0.650877,0
25275,0.024709,0.066201,0.001645,0.15769,0.582456,0
25276,0.075417,0.612169,0.003467,0.422915,0.414912,1
25277,0.100516,0.516067,0.006834,0.663905,0.389474,1
25278,0.057644,0.2892,0.003467,0.422915,0.414912,0
25279,0.06635,0.458048,0.004277,0.454169,0.646053,1
25280,0.050618,0.480214,0.003467,0.422915,0.414912,0
25281,0.032184,0.31568,0.001975,0.24521,0.876316,1
25282,0.043713,0.425617,0.003467,0.422915,0.414912,0
25283,0.077099,0.51205,0.005312,0.554376,0.287281,1
25284,0.14414,0.677626,0.009975,0.690057,0.278509,1
25285,0.083133,0.469354,0.003467,0.422915,0.414912,1
25286,0.060136,0.540315,0.004128,0.626618,0.401754,0
25287,0.083644,0.185361,0.003467,0.422915,0.414912,0
25288,0.041281,0.530497,0.003467,0.422915,0.414912,0
25289,0.036868,0.67465,0.002464,0.459865,0.633333,0
25290,0.07923,0.458048,0.003467,0.422915,0.414912,1
25291,0.044314,0.505802,0.002954,0.490419,0.441228,1
25292,0.037348,0.339036,0.002349,0.403677,0.672368,1
25293,0.029392,0.222255,0.001901,0.27421,0.771053,0
25294,0.043953,0.283844,0.002941,0.357587,0.479386,1
25295,0.028432,0.42294,0.001813,0.486794,0.694737,0
25296,0.046806,0.264653,0.003467,0.422915,0.414912,0
25297,0.042032,0.476941,0.0029,0.349301,0.503509,1
25298,0.050859,0.604433,0.003467,0.422915,0.414912,0
25299,0.119461,0.397798,0.003467,0.422915,0.414912,1
25300,0.11856,0.576912,0.008027,0.626359,0.389035,1
25301,0.058394,0.129277,0.003467,0.422915,0.414912,0
25302,0.067311,0.524844,0.003467,0.422915,0.414912,1
25303,0.028612,0.646087,0.001907,0.576903,0.432456,0
25304,0.027261,0.115591,0.000935,0.227861,0.72193,0
25305,0.07845,0.55296,0.007171,0.490161,0.500526,1
25306,0.040891,0.296935,0.002626,0.369757,0.764035,0
25307,0.042722,0.461321,0.002802,0.430088,0.547368,0
25308,0.041582,0.209164,0.003467,0.422915,0.414912,0
25309,0.022427,0.170634,0.001454,0.269032,0.728947,0
25310,0.032785,0.241148,0.001074,0.305023,0.794298,0
25311,0.030233,0.576168,0.001882,0.508545,0.648684,1
25312,0.062748,0.48676,0.003467,0.422915,0.414912,0
25313,0.095923,0.654567,0.006338,0.602279,0.370614,0
25314,0.047886,0.549985,0.003467,0.422915,0.414912,0
25315,0.076018,0.496727,0.005029,0.484982,0.563158,1
25316,0.041942,0.138798,0.002754,0.227861,0.655263,0
25317,0.056113,0.372508,0.003824,0.349819,0.451316,1
25318,0.054191,0.210354,0.003467,0.422915,0.414912,0
25319,0.027171,0.201428,0.001807,0.221647,0.753509,0
25320,0.043143,0.700833,0.002904,0.63102,0.40307,1
25321,0.029422,0.407766,0.001984,0.302175,0.751754,1
25322,0.055242,0.153526,0.003467,0.422915,0.414912,0
25323,0.025309,0.517703,0.001618,0.532367,0.645614,0
25324,0.082803,0.435138,0.005648,0.479803,0.511404,0
25325,0.218176,0.530051,0.014481,0.476955,0.586404,1
25326,0.061337,0.606516,0.004146,0.561885,0.47193,0
25327,0.084724,0.704999,0.005904,0.616261,0.223246,1
25328,0.112796,0.540167,0.007545,0.581046,0.500526,1
25329,0.044884,0.525736,0.003093,0.354221,0.392544,1
25330,0.089738,0.265695,0.003467,0.422915,0.414912,1
25331,0.028942,0.204999,0.00172,0.247022,0.674561,0
25332,0.042843,0.593276,0.002858,0.576903,0.362281,0
25333,0.11823,0.694734,0.003467,0.422915,0.414912,1
25334,0.109493,0.790539,0.003467,0.422915,0.414912,1
25335,0.049688,0.442279,0.003467,0.422915,0.414912,0
25336,0.062207,0.397501,0.004233,0.407302,0.496053,0
25337,0.040351,0.186403,0.003467,0.422915,0.414912,0
25338,0.041041,0.313895,0.00284,0.453651,0.309649,0
25339,0.047256,0.3374,0.003467,0.422915,0.414912,0
25340,0.056113,0.398691,0.003648,0.365355,0.754825,0
25341,0.074817,0.358673,0.003467,0.422915,0.414912,1
25342,0.074817,0.299018,0.003467,0.422915,0.414912,1
25343,0.121502,0.672419,0.008319,0.535992,0.299561,1
25344,0.054311,0.595359,0.003635,0.677369,0.37807,0
25345,0.037378,0.229991,0.002381,0.354221,0.786842,0
25346,0.06566,0.212586,0.002432,0.274987,0.794298,0
25347,0.133421,0.533472,0.003467,0.422915,0.414912,1
25348,0.051849,0.335466,0.003467,0.422915,0.414912,0
25349,0.072835,0.676882,0.005004,0.719057,0.369737,1
25350,0.090759,0.50848,0.003467,0.422915,0.414912,1
25351,0.035547,0.686998,0.002447,0.624288,0.360526,1
25352,0.148613,0.514877,0.010029,0.588814,0.387719,1
25353,0.029002,0.226569,0.00183,0.311497,0.756579,0
25354,0.077489,0.285778,0.003467,0.422915,0.414912,1
25355,0.087607,0.466677,0.005586,0.484982,0.666228,1
25356,0.075057,0.336805,0.004836,0.324961,0.728947,0
25357,0.041702,0.455073,0.000833,0.268255,0.791228,1
25358,0.029032,0.567093,0.001955,0.49508,0.478947,0
25359,0.048787,0.627641,0.003467,0.422915,0.414912,1
25360,0.059565,0.206189,0.003467,0.422915,0.414912,1
25361,0.041732,0.618863,0.003467,0.422915,0.414912,0
25362,0.068182,0.685957,0.004803,0.672708,0.222368,1
25363,0.031314,0.116334,0.002081,0.142931,0.657456,0
25364,0.031104,0.190271,0.001169,0.120145,0.838158,0
25365,0.075237,0.286819,0.003467,0.422915,0.414912,1
25366,0.037919,0.619012,0.002572,0.573019,0.532018,1
25367,0.047496,0.318953,0.003467,0.422915,0.414912,0
25368,0.034286,0.538381,0.001556,0.284309,0.880263,0
25369,0.089768,0.418179,0.003467,0.422915,0.414912,1
25370,0.030353,0.5241,0.002025,0.515536,0.27193,0
25371,0.09157,0.608152,0.003467,0.422915,0.414912,1
25372,0.037168,0.570663,0.002561,0.565769,0.404825,1
25373,0.041882,0.588069,0.003467,0.422915,0.414912,0
25374,0.057013,0.508777,0.003467,0.422915,0.414912,0
25375,0.045785,0.261976,0.003467,0.422915,0.414912,0
25376,0.040651,0.600417,0.002634,0.372605,0.726316,0
25377,0.050198,0.524844,0.003276,0.401088,0.647368,0
25378,0.069653,0.596697,0.004879,0.586225,0.321491,1
25379,0.042572,0.613359,0.003467,0.422915,0.414912,0
25380,0.025309,0.308539,0.001685,0.173226,0.8,0
25381,0.031344,0.520678,0.002106,0.498705,0.336842,0
25382,0.043353,0.306159,0.002883,0.317452,0.574123,0
25383,0.034556,0.331895,0.001323,0.285862,0.831579,0
25384,0.076648,0.486462,0.005197,0.563439,0.419298,1
25385,0.080581,0.524844,0.003467,0.422915,0.414912,0
25386,0.051609,0.634037,0.003533,0.533661,0.304825,1
25387,0.045785,0.353169,0.002898,0.459865,0.732895,0
25388,0.028492,0.244273,0.001897,0.357846,0.703947,1
25389,0.030353,0.442279,0.002054,0.426722,0.597807,0
25390,0.051759,0.656947,0.003467,0.422915,0.414912,0
25391,0.029512,0.1446,0.001926,0.282755,0.602632,0
25392,0.102018,0.390955,0.003467,0.422915,0.414912,1
25393,0.041732,0.641476,0.003467,0.422915,0.414912,0
25394,0.041341,0.17108,0.003467,0.422915,0.414912,0
25395,0.060136,0.293365,0.003467,0.422915,0.414912,1
25396,0.047196,0.443916,0.003043,0.30088,0.649123,0
25397,0.071785,0.305415,0.003467,0.422915,0.414912,0
25398,0.042752,0.350491,0.002813,0.311497,0.64386,0
25399,0.040261,0.746653,0.002603,0.600984,0.525877,1
25400,0.053981,0.254835,0.002937,0.224236,0.787719,0
25401,0.073256,0.252157,0.003467,0.422915,0.414912,1
25402,0.025219,0.186105,0.001633,0.28638,0.728947,0
25403,0.059475,0.496281,0.003467,0.422915,0.414912,1
25404,0.046475,0.654567,0.003205,0.409891,0.495614,1
25405,0.06533,0.482148,0.004526,0.501036,0.178947,1
25406,0.071424,0.56382,0.004557,0.4855,0.764912,1
25407,0.061277,0.050878,0.003467,0.422915,0.414912,0
25408,0.088147,0.509075,0.005881,0.445624,0.434211,1
25409,0.02615,0.324159,0.001737,0.262558,0.6,0
25410,0.045394,0.19637,0.00296,0.232781,0.764474,0
25411,0.084965,0.512943,0.003467,0.422915,0.414912,1
25412,0.073316,0.24576,0.003467,0.422915,0.414912,0
25413,0.042602,0.524844,0.003467,0.422915,0.414912,0
25414,0.120001,0.635079,0.003467,0.422915,0.414912,0
25415,0.040921,0.591044,0.002678,0.480839,0.593421,0
25416,0.090939,0.410295,0.003467,0.422915,0.414912,0
25417,0.049297,0.516959,0.003398,0.496375,0.482018,1
25418,0.027171,0.21809,0.001843,0.194459,0.577193,0
25419,0.028462,0.532877,0.001822,0.55593,0.687719,1
25420,0.041522,0.451503,0.002703,0.383221,0.548246,1
25421,0.099946,0.747694,0.006676,0.694459,0.398684,1
25422,0.048247,0.63731,0.003288,0.474107,0.600439,0
25423,0.033776,0.422047,0.002316,0.37623,0.403947,0
25424,0.03915,0.670783,0.002605,0.423097,0.69386,0
25425,0.042272,0.202618,0.003467,0.422915,0.414912,0
25426,0.058394,0.363434,0.003467,0.422915,0.414912,0
25427,0.097574,0.541952,0.003467,0.422915,0.414912,1
25428,0.065059,0.354359,0.003467,0.422915,0.414912,1
25429,0.090038,0.504612,0.005629,0.375194,0.698684,1
25430,0.099796,0.642368,0.006635,0.667789,0.375439,1
25431,0.021016,0.067837,0.001084,0.04117,0.889912,0
25432,0.075958,0.272538,0.003467,0.422915,0.414912,0
25433,0.069893,0.510562,0.003467,0.422915,0.414912,1
25434,0.029783,0.348855,0.001961,0.32755,0.548684,0
25435,0.028492,0.12407,0.001946,0.236665,0.377193,0
25436,0.089258,0.680452,0.005912,0.714397,0.350877,1
25437,0.046866,0.483636,0.003467,0.422915,0.414912,0
25438,0.067641,0.281018,0.002946,0.257897,0.765789,1
25439,0.027351,0.309134,0.001805,0.230451,0.667544,0
25440,0.028372,0.514281,0.002009,0.525375,0.32807,0
25441,0.044464,0.400774,0.00297,0.294925,0.658772,1
25442,0.119161,0.744421,0.003467,0.422915,0.414912,1
25443,0.029753,0.385748,0.001423,0.277317,0.612281,0
25444,0.023358,0.055787,0.001539,0.124547,0.651754,0
25445,0.034226,0.281613,0.002293,0.336872,0.762281,0
25446,0.111625,0.516067,0.007455,0.66261,0.407895,0
25447,0.044254,0.624219,0.003467,0.422915,0.414912,0
25448,0.028131,0.35064,0.001859,0.390212,0.65614,0
25449,0.076258,0.190271,0.003467,0.422915,0.414912,1
25450,0.058364,0.499554,0.003467,0.422915,0.414912,0
25451,0.084604,0.346474,0.00582,0.414811,0.365789,1
25452,0.07896,0.636864,0.003467,0.422915,0.414912,1
25453,0.042212,0.657691,0.002823,0.625842,0.480702,1
25454,0.043833,0.362987,0.003467,0.422915,0.414912,0
25455,0.043833,0.51086,0.002806,0.372864,0.792544,1
25456,0.072145,0.145939,0.003467,0.422915,0.414912,0
25457,0.042692,0.528712,0.003467,0.422915,0.414912,0
25458,0.044043,0.58435,0.002983,0.660021,0.402193,0
25459,0.038669,0.545373,0.002603,0.574573,0.422807,1
25460,0.07893,0.394674,0.005376,0.566287,0.399561,1
25461,0.024859,0.188634,0.001685,0.283273,0.600439,0
25462,0.058394,0.44704,0.003467,0.422915,0.414912,0
25463,0.069383,0.281018,0.003467,0.422915,0.414912,1
25464,0.111625,0.597441,0.003467,0.422915,0.414912,1
25465,0.051759,0.449122,0.003467,0.422915,0.414912,0
25466,0.058274,0.534514,0.00382,0.534179,0.474561,1
25467,0.043983,0.672419,0.003467,0.422915,0.414912,0
25468,0.062598,0.37831,0.003467,0.422915,0.414912,0
25469,0.09268,0.527522,0.00635,0.598912,0.289474,1
25470,0.041401,0.38917,0.003467,0.422915,0.414912,0
25471,0.637775,0.52648,0.001764,0.457535,0.414912,1
25472,0.070313,0.53853,0.003467,0.422915,0.414912,0
25473,0.035817,0.642517,0.002428,0.663387,0.398684,1
25474,0.048487,0.354061,0.003467,0.422915,0.414912,0
25475,0.033025,0.493306,0.002258,0.435008,0.326754,0
25476,0.024919,0.112615,0.000837,0.13827,0.902193,0
25477,0.046445,0.35778,0.003467,0.422915,0.414912,0
25478,0.028762,0.595359,0.001845,0.679182,0.469737,0
25479,0.030383,0.305861,0.002038,0.278094,0.573684,0
25480,0.103339,0.37593,0.003467,0.422915,0.414912,1
25481,0.056803,0.726123,0.002605,0.646297,0.532456,1
25482,0.164705,0.519637,0.011417,0.657949,0.265789,0
25483,0.03972,0.31925,0.002586,0.352149,0.707018,0
25484,0.069713,0.426212,0.003467,0.422915,0.414912,0
25485,0.095773,0.45537,0.003467,0.422915,0.414912,1
25486,0.034136,0.36269,0.002266,0.30347,0.54693,0
25487,0.049538,0.459833,0.003467,0.422915,0.414912,1
25488,0.02609,0.2651,0.001697,0.347229,0.688158,0
25489,0.060106,0.53734,0.004069,0.479803,0.492105,0
25490,0.068212,0.308093,0.003467,0.422915,0.414912,1
25491,0.055242,0.140881,0.003467,0.422915,0.414912,0
25492,0.048097,0.195478,0.003467,0.422915,0.414912,0
25493,0.025369,0.137608,0.001732,0.204039,0.445175,0
25494,0.087426,0.568581,0.00576,0.442517,0.62807,1
25495,0.041582,0.643112,0.003467,0.422915,0.414912,0
25496,0.033265,0.433204,0.002285,0.287416,0.465351,0
25497,0.076078,0.559506,0.005073,0.520715,0.489035,0
25498,0.064489,0.45299,0.003467,0.422915,0.414912,0
25499,0.085805,0.490479,0.005812,0.615225,0.329386,1
25500,0.029783,0.540018,0.002009,0.483428,0.340789,0
25501,0.074997,0.193544,0.003467,0.422915,0.414912,0
25502,0.036177,0.377715,0.002466,0.145779,0.49693,0
25503,0.100877,0.604433,0.00677,0.574573,0.407018,1
25504,0.057193,0.442577,0.003467,0.422915,0.414912,0
25505,0.05269,0.517257,0.003625,0.437856,0.462281,0
25506,0.041071,0.700238,0.002707,0.548679,0.674123,0
25507,0.109283,0.468462,0.003467,0.422915,0.414912,1
25508,0.046565,0.517554,0.003398,0.353703,0.161404,0
25509,0.071905,0.481851,0.003467,0.422915,0.414912,1
25510,0.149664,0.456709,0.003467,0.422915,0.414912,1
25511,0.095172,0.627938,0.006304,0.654583,0.439912,1
25512,0.678876,0.709313,0.045529,0.697048,0.097368,1
25513,0.028402,0.276108,0.001876,0.424133,0.544737,0
25514,0.074186,0.176287,0.003467,0.422915,0.414912,0
25515,0.073946,0.144302,0.003467,0.422915,0.414912,0
25516,0.027951,0.296043,0.001886,0.192646,0.641667,1
